,sh.600025,sh.600026,sh.600028,sh.600039,sh.600085,sh.600111,sh.600160,sh.600188,sh.600415,sh.600674,sh.600795,sh.601058,sh.601088,sh.601127,sh.601169,sh.601225,sh.601288,sh.601328,sh.601600,sh.601699,sh.601857,sh.601898,sh.601899,sh.601985,sh.601988,sh.603260,sz.000301,sz.000408,sz.000807,sz.000963,sz.000983,sz.000999,sz.001965,sz.002028,sz.002466,sz.002594,sz.002920,sz.300274,sz.300308,sz.302132
2020-10-12,-0.0166077363996604,0.01481508578514057,0.007604599385219402,0.01382510499184253,0.019172227687928256,0.03372102996745552,0.0,0.013478690320464448,0.022472855852058604,0.005073577600701373,0.014598799421152608,0.011025470011707617,0.009603915354180259,0.05327038405872386,0.014783796184236753,0.010061571745434872,0.006289328907564062,0.010929070532190055,0.016584128015535216,0.012422519998557036,0.012033839563723614,0.01985176855273152,0.056264838586137955,0.01997846693088645,0.006211200092640645,0.015806617982797366,0.054891827567517204,0.004192878260036004,0.0,0.017127705582653086,0.01713103993018361,0.021342273481772533,0.016236519047640563,0.030305349495328926,0.041977396150810975,0.06552474010619402,0.004700036299319699,0.008102256850754053,0.03336198974786164,0.06585542472361894
2020-10-13,0.007151401157625026,-0.01210505702627529,-0.005063301956546695,-0.004587164006906175,-0.004308803793818594,0.0017436796048269088,0.030283496587252268,0.004111002706522537,-0.0103093696588612,0.0010116338748442644,-0.004842624475787871,0.01954459607297032,0.002982406028120277,0.07953315352238377,-0.004201686853699815,0.029591200174559074,-0.006289328907564062,-0.004357305368955622,-0.006600684031351944,0.0,-0.007202912294058006,-0.0024600258408624676,0.0,-0.006615239118719307,-0.006211200092640645,-0.011409519743097896,0.0,-0.008403410796379518,0.0072993024816117025,0.0007716049765544852,0.008456710018223568,0.003763647649303703,0.002923978691435014,-0.004724418236267347,-0.0023121397583794057,0.00612903893118677,0.009607540275049509,-0.025779484834620447,0.005078540022759981,-0.013057239156648137
2020-10-14,-0.011947573421118074,0.0,-0.005089069507471455,0.0,-0.016691243814435985,-0.020238262240991123,0.009894073645198453,-0.018634079544892934,-0.026248226074936376,-0.0010116338748442644,-0.014670189747793883,0.05644131090495175,-0.0077728343507526,-0.05877872205293766,-0.0021074823395648146,-0.015234244571848077,0.0,-0.004376374599798893,-0.016694878572170113,-0.015552413007484889,-0.00968530573446369,0.0,-0.013772214621227352,0.017544309650909362,-0.003120127336243561,0.011743131088977954,-0.008941937375661402,-0.012739025777429802,-0.0072993024816117025,-0.004638585820050611,-0.014846508116994617,-0.007541513872786343,-0.016188727349918164,0.025712363128489013,-0.03966525639243157,0.009315283496286852,0.020148068480220438,0.006349227678658753,0.0007501875820694615,-0.034887259000440984
2020-10-15,-0.009661910911736848,-0.0027100287588652794,0.0,0.02047853134354094,-0.01474409311646907,-0.0008892841848844313,-0.018453327040868217,0.028838249719134623,-0.02877896455004314,-0.00101265831438635,0.0,-0.006116227017436193,0.005387621532378706,0.027720325032964954,0.004210532536343514,-0.0010970928143732017,0.0031496089028963947,0.004376374599798893,0.0,0.017094433359300165,0.0,0.012240054894502084,0.010728072239998943,-0.008733679968754515,0.003120127336243561,-0.007701360682812908,-0.016604155052035052,0.0028449521322313487,-0.005509655810969516,-0.019562439173489654,0.06613980250454499,-0.0034123255859612733,0.017647516813578346,0.007662872745568983,0.07603290056330625,0.00801378072355341,-0.050800215097456025,-0.038056833761719755,-0.006583302249197676,0.018176988294420493
2020-10-16,-0.004866189651173025,0.0013559324111358517,0.002547772078798749,0.004494389587839098,0.01912526113203228,-0.009834679178091221,-0.021724243191582504,0.014113137476464477,0.007272759329079559,-0.00609757986811843,0.004914014802429145,0.004081638319648695,0.015990864874152688,-0.00950878796902721,0.008368249670516636,0.026003632028728685,0.0031397200046676677,0.006528858882463684,0.006711434587986842,0.03184499568092192,0.0,0.016888218028521695,0.004562745558418291,0.0065574005461590534,0.006211200092640645,-0.010474838130963171,-0.0076394565579576135,0.0014194466542263307,0.012808958292581218,0.020337032550716394,0.08617769624105254,0.02364531253588842,0.0014566644964639774,-0.10536051565782634,-0.049415359563350414,-0.028920465542867646,0.011622339045394448,0.0,0.0033911110115765197,-0.028885002566892748
2020-10-19,-0.0024420036555516944,-0.0027137058715962503,-0.002547772078798749,-0.0022446698538238774,-0.025457932695511776,0.0026917916657112073,-0.0014652017273280027,-0.04713987499435124,-0.016438726343159793,-0.009216655104923976,0.0,-0.014359221077888895,-0.010632114331047493,-0.02471915222067622,0.004158010148663793,-0.02053016461455659,0.006250020345171192,-0.002171553513508062,0.0,-0.0380273955892394,0.0,-0.024214258120594634,0.013564639034138404,-0.019802627296179542,0.0030911925696730513,0.0,-0.007698267425752414,-0.002840911001603885,0.01801850550267825,-0.011682375854356497,-0.07424912537577866,-0.01985455742790876,-0.0014566644964639774,0.0008478169223398169,-0.03922071315328113,0.0021885267450256762,-0.05185765123729347,-0.05472489968924643,0.0046908801655676235,0.020130934406977552
2020-10-20,0.0024420036555516944,-0.0027210901143606137,0.002547772078798749,0.004484312447328609,0.010778770032462859,-0.0026917916657112073,0.0,-0.0010498688628368669,0.07279166289429151,0.008196767204178723,-0.004914014802429145,0.014359221077888895,-0.001783061393656471,0.03317586223889979,-0.006243516639685254,0.0010911075823343275,-0.00938974034983886,-0.0065430985889358695,0.0,-0.006220859875102347,-0.0024360547978812264,-0.0024539889615666777,0.010424517335884342,0.008849615276982359,-0.009302392662313697,-0.006132898268697229,0.00923083477553055,-0.028862032239874713,-0.010772096981911172,0.04255961441879563,0.0019743343037177397,0.014648149237334707,0.0029112102074582147,-0.0085106896679088,0.011157040303325871,0.08898735392084411,-0.0007334067068747174,0.039153937419558194,-0.009781868817561268,0.0
2020-10-21,0.004866189651173025,-0.005464494472078751,0.0,-0.008988824568433085,0.0014776508045128978,-0.012658396871923827,0.014556297774207527,-0.009498752157907742,0.016978336534418048,0.004073325387635496,0.0,0.0020345886977874983,-0.003575689149448724,0.0,0.010384309305716544,-0.009863093655171351,0.00938974034983886,0.0065430985889358695,-0.006711434587986842,-0.01730963753509185,0.0024360547978812264,0.0,0.03207271988799398,-0.002205072558313814,0.009302392662313697,-0.026317308317373556,0.001530222180767593,-0.04952249668110742,-0.009066245237753012,-0.0018786404172597138,-0.023953241022492966,-0.010118130165584382,-0.0014545457109942372,-0.057158413839948796,-0.036349777935379635,-0.018018505502677584,-0.018063861029991024,-0.022624635468347698,-0.04050698427981736,-0.049875160537033114
2020-10-22,-0.0073081933067247196,0.0068259650703996755,-0.002547772078798749,-0.004524894598289642,0.0011068069751911658,-0.012820688429061367,-0.01016711735544451,0.003176286418420826,-0.006756782462879807,-0.007139245009470496,0.0,-0.0020345886977874983,0.005358750543105195,-0.007395701961129042,-0.00414079266603129,-0.007739120992955595,0.0,-0.002176279422595462,-0.003372684478639254,0.0015860431556349308,-0.0024360547978812264,0.0,-0.0014357504261042209,-0.008869237740779745,-0.0030911925696730513,-0.00562985301207064,-0.02007789453652853,0.04952249668110742,0.02695580998852809,0.020104921415911914,-0.028690492462929207,-0.0011305823702860707,-0.0014566644964639774,0.004064128420795399,0.059240620064282545,0.044729984733023365,-0.011722406551585962,-0.016529301951210496,-0.01767497110291849,-0.006180489389382426
2020-10-23,0.004878058453432921,-0.013698844358161821,-0.005115100666770456,-0.004545462371674747,-0.00480503604228133,-0.006472514505617255,-0.008797710703529082,-0.008492620045653876,-0.02923682018502549,-0.005130847582343723,0.0,-0.01023550389402672,-0.00954661188358008,-0.013881696486155892,0.00414079266603129,-0.010039125028328488,0.006211200092640645,0.012987195526811268,-0.0033840979842405527,-0.00635932190829247,0.004866189651173025,-0.004926118336055829,-0.007209836566749672,-0.00446429312868557,0.0030911925696730513,-0.01636464837021112,0.012403259783419829,0.04858098102883024,0.014084739881738972,-0.024250395602033237,-0.006256537614305113,-0.008330226133943075,0.0014566644964639774,-0.00045075502228142383,-0.0018876834298175993,-0.036256892073876834,-0.04388159600492969,-0.029242879928031762,-0.005021603401496932,-0.003726712387696285
