,sh.600000,sh.600009,sh.600010,sh.600011,sh.600015,sh.600016,sh.600018,sh.600019,sh.600023,sh.600025,sh.600026,sh.600027,sh.600028,sh.600029,sh.600030,sh.600031,sh.600036,sh.600039,sh.600048,sh.600050,sh.600061,sh.600066,sh.600085,sh.600089,sh.600104,sh.600111,sh.600115,sh.600150,sh.600160,sh.600161,sh.600176,sh.600183,sh.600188,sh.600196,sh.600219,sh.600233,sh.600276,sh.600309,sh.600332,sh.600346,sh.600362,sh.600372,sh.600377,sh.600406,sh.600415,sh.600426,sh.600436,sh.600438,sh.600460,sh.600482,sh.600489,sh.600515,sh.600519,sh.600547,sh.600570,sh.600584,sh.600585,sh.600588,sh.600600,sh.600660,sh.600674,sh.600690,sh.600741,sh.600760,sh.600795,sh.600803,sh.600809,sh.600845,sh.600875,sh.600886,sh.600887,sh.600893,sh.600900,sh.600905,sh.600918,sh.600919,sh.600926,sh.600938,sh.600941,sh.600958,sh.600989,sh.600999,sh.601006,sh.601009,sh.601012,sh.601021,sh.601058,sh.601066,sh.601077,sh.601088,sh.601100,sh.601111,sh.601117,sh.601127,sh.601138,sh.601166,sh.601169,sh.601186,sh.601211,sh.601225,sh.601229,sh.601236,sh.601238,sh.601288,sh.601298,sh.601318,sh.601319,sh.601328,sh.601336,sh.601360,sh.601377,sh.601390,sh.601398,sh.601600,sh.601601,sh.601607,sh.601618,sh.601628,sh.601633,sh.601658,sh.601668,sh.601669,sh.601688,sh.601689,sh.601698,sh.601699,sh.601728,sh.601766,sh.601788,sh.601799,sh.601800,sh.601808,sh.601816,sh.601818,sh.601825,sh.601838,sh.601857,sh.601865,sh.601868,sh.601872,sh.601877,sh.601878,sh.601881,sh.601888,sh.601898,sh.601899,sh.601901,sh.601916,sh.601919,sh.601939,sh.601985,sh.601988,sh.601995,sh.601998,sh.603019,sh.603195,sh.603259,sh.603260,sh.603288,sh.603369,sh.603392,sh.603501,sh.603799,sh.603806,sh.603833,sh.603986,sh.603993,sh.605117,sh.605499,sh.688008,sh.688009,sh.688012,sh.688036,sh.688041,sh.688047,sh.688082,sh.688111,sh.688126,sh.688169,sh.688187,sh.688223,sh.688256,sh.688271,sh.688303,sh.688396,sh.688599,sh.688981,sz.000001,sz.000002,sz.000063,sz.000100,sz.000157,sz.000166,sz.000301,sz.000333,sz.000338,sz.000408,sz.000425,sz.000538,sz.000568,sz.000596,sz.000617,sz.000625,sz.000630,sz.000651,sz.000661,sz.000708,sz.000725,sz.000768,sz.000776,sz.000786,sz.000792,sz.000800,sz.000807,sz.000858,sz.000876,sz.000895,sz.000938,sz.000963,sz.000975,sz.000977,sz.000983,sz.000999,sz.001289,sz.001965,sz.001979,sz.002001,sz.002027,sz.002028,sz.002049,sz.002050,sz.002074,sz.002129,sz.002142,sz.002179,sz.002180,sz.002230,sz.002236,sz.002241,sz.002252,sz.002304,sz.002311,sz.002352,sz.002371,sz.002415,sz.002422,sz.002459,sz.002460,sz.002463,sz.002466,sz.002475,sz.002493,sz.002594,sz.002600,sz.002601,sz.002648,sz.002709,sz.002714,sz.002736,sz.002916,sz.002920,sz.002938,sz.003816,sz.300014,sz.300015,sz.300033,sz.300059,sz.300122,sz.300124,sz.300274,sz.300308,sz.300316,sz.300347,sz.300394,sz.300408,sz.300413,sz.300418,sz.300433,sz.300442,sz.300498,sz.300502,sz.300628,sz.300661,sz.300750,sz.300759,sz.300760,sz.300782,sz.300832,sz.300896,sz.300979,sz.300999,sz.301236,sz.301269,sz.302132
sh.600000,0.00012214471051980185,5.088208667620533e-05,4.1445232641453614e-05,2.5234654512945282e-05,9.139027404774898e-05,7.738720684383418e-05,7.058860654270106e-05,8.664068097434656e-05,3.7248366966408087e-05,3.935907580936277e-05,3.258295150718258e-05,2.715285973286629e-05,7.299748021901927e-05,4.4856968798505264e-05,8.021781897772943e-05,5.6664336384040216e-05,0.00011097444571202745,4.335146963027576e-05,8.73947610906561e-05,7.157163228301982e-05,8.068200293158394e-05,2.7105263450225064e-05,3.6316018192227065e-05,4.2940439612673276e-05,5.352833773278508e-05,3.0424087982005784e-05,4.6326303968746275e-05,3.906467407514944e-05,6.228449471508869e-06,1.0861314815833772e-05,7.139207285655524e-05,4.568808443188454e-05,5.909001339584027e-05,2.773937292724913e-05,6.315301010787666e-05,3.3114111943015846e-05,1.6946718167369113e-05,5.279629997364965e-05,4.068249222849651e-05,4.431029553615587e-05,5.8817957203097265e-05,2.9008464082322197e-05,5.955317565911134e-05,1.4611669545738874e-05,4.5524859011667665e-05,4.612184604584355e-05,5.487802353938286e-05,2.256760716053854e-05,2.9849089029110214e-05,3.756994647169691e-05,3.389806036783899e-05,5.2657379581725576e-05,6.901221750942002e-05,2.6354633871216948e-05,3.8036257296230653e-05,2.9795033027753545e-05,8.28732117456164e-05,2.427090386416165e-05,6.385164108874894e-05,1.6320051265521677e-05,3.36907341410616e-05,5.518030441402697e-05,2.4570104925249984e-05,4.238990758067481e-06,3.598323965491882e-05,2.8229234063818143e-05,7.499694481922119e-05,9.804811027790937e-06,3.2860289063712766e-05,3.337601164387701e-05,5.907001373020602e-05,1.475593192764215e-05,3.9721788514009276e-05,3.8834081204194324e-05,5.517699294367052e-05,7.766244464774782e-05,9.041064819422212e-05,6.574586528571977e-05,4.171886050530988e-05,7.256925120821593e-05,4.775959934263912e-05,6.375801951166122e-05,4.807720412316143e-05,6.968898442197865e-05,3.340888512211141e-05,3.753845665107195e-05,-1.9697685846307106e-06,6.771965579079383e-05,7.601408510201916e-05,6.000274295893892e-05,2.894815574530823e-05,4.930539169994518e-05,9.954986473534972e-05,1.7155551862373335e-05,7.516368724077203e-05,8.463919523755987e-05,8.11639013633718e-05,0.00010711960397115156,4.510926852346875e-05,5.69323468941668e-05,7.74065936019401e-05,6.274775011287377e-05,4.811567870088285e-05,7.89914361039145e-05,6.644044762881607e-05,0.00011235943565917211,9.0524609324059e-05,8.649188894487711e-05,0.0001281859954667233,3.9291165701726876e-05,6.719037481174925e-05,0.00010193144034045077,7.688498260698953e-05,8.463311292409834e-05,0.00013003269012820668,3.0062591786015666e-05,9.064659866181164e-05,0.00011414176501107923,3.802798555800733e-05,0.00011023951974981796,0.00011014756714305612,7.96570389373116e-05,7.627072839615796e-05,2.0091527297547747e-06,1.2167401637855489e-05,4.9651382254133866e-05,5.0940556297538854e-05,7.801540852679044e-05,7.771190818450238e-05,5.133010027951988e-06,0.00011370517269953692,6.178390736349734e-05,6.4910716520661e-05,8.995187176341029e-05,6.918290286772008e-05,0.00010415609427532707,7.94516161353203e-05,1.2924215149682057e-06,5.567766350237033e-05,4.8455219806521084e-05,3.755317391731895e-05,5.328658828069153e-05,9.072637156239404e-05,7.175164597489196e-05,6.652253539560252e-05,5.949997994196852e-05,5.113152648487261e-05,7.982016383083089e-05,6.835170723966772e-05,7.587932338057305e-05,4.669093042143035e-05,7.989029375548437e-05,6.090295037968588e-05,0.00012115834497846956,4.696949426463614e-05,3.3829921718669824e-05,1.9430443764721766e-05,2.954131755857857e-05,6.148817302156863e-05,6.118216504456222e-05,3.5975780254637085e-06,2.2218265354475738e-05,3.9197786526600405e-05,7.328745503551565e-06,7.656363407432098e-05,4.0232013288550745e-05,6.071262306248483e-05,1.372717020384469e-05,2.0098835037463312e-05,3.754003064311252e-05,6.78007496904582e-05,2.8984312153433885e-05,1.730271026919115e-05,5.657111394677371e-05,2.845016653433118e-05,2.897967434363982e-05,4.312244186726656e-05,4.4787869865754646e-05,6.312473760672774e-06,3.368929608979697e-05,2.280807982371895e-05,4.987966311461022e-05,-8.678405744708963e-06,2.146209255516533e-05,3.914385041668664e-05,1.0116061988413125e-05,5.21604007940758e-05,0.00011241041396105615,9.805424988351809e-05,5.1226256268738205e-05,3.961055912592656e-05,6.853802356177525e-05,6.93147242842582e-05,4.726243989321366e-05,5.098981626889044e-05,5.444895703324153e-05,2.3107624822986408e-05,5.6474852442599684e-05,3.7812187115901126e-05,8.31064074250269e-05,5.947744003739771e-05,8.33949577274816e-05,5.3874721135087246e-05,6.369017220549648e-05,4.643014892880705e-05,3.970096337633805e-05,6.382858716381946e-05,4.886209038698599e-05,2.424324502229792e-05,6.981757848524466e-05,7.165166570743753e-05,3.1828187825938844e-05,4.055683505635393e-05,7.912931268404688e-05,7.79710403470637e-05,3.614842328653204e-05,3.712071626478701e-05,5.69713260852284e-05,3.141397828697541e-05,1.734850687799569e-05,3.4223406593732425e-05,6.048929959000293e-05,1.7057170316208053e-05,5.049265252092772e-05,6.590517099638448e-05,7.706966419714665e-05,3.718454037604743e-05,6.934643682387912e-05,6.780830624185372e-06,3.270830628972303e-05,6.049481543215775e-07,3.411374438486568e-05,3.0465293264477278e-05,0.0001226959130326933,3.386102712666456e-06,1.6730897424262623e-05,4.149503226710968e-05,4.977582872736271e-05,1.5620647427511202e-05,3.171196633419752e-05,6.356178784952775e-05,3.102387713048624e-05,4.521559130024077e-05,3.2052205480690505e-05,4.003410518295029e-05,1.474554293804653e-05,1.2320446623531016e-05,2.6545324452096362e-05,4.1497628330815464e-05,2.5904785237582376e-05,2.377157071176913e-05,5.77895446784292e-05,3.3531359196414814e-05,1.463106338275992e-05,4.620863421478484e-05,6.67062951711711e-05,2.3641723737914118e-05,3.743876778464905e-05,6.198684747491018e-05,4.123424700609818e-05,2.017810848567416e-05,2.1584932851478967e-05,5.110242217217647e-05,2.3328690517957003e-05,5.198956130770021e-05,9.424836640669658e-05,8.773918726085651e-05,2.86270829374786e-05,2.9230222751661432e-05,-1.1798620500135609e-05,7.943284459680391e-05,1.773278552265411e-05,3.28389309204007e-05,4.224470093839302e-05,1.9678948074678043e-05,3.3308865874546596e-05,6.830536116804125e-05,4.254705044017269e-05,5.634662627409181e-05,3.196279965613736e-05,5.776753656814111e-05,1.8813756627475694e-05,2.576592067174021e-05,5.1506914231515536e-05,3.694680961675314e-05,2.306000349222432e-05,9.165942728817834e-06,-2.229727171475856e-05,5.085437240256745e-05,4.19473256870119e-05,6.969596834957495e-05,3.568043034859041e-05,5.857405166508793e-06,9.58138458474446e-06
sh.600009,5.088208667620533e-05,0.00029535892266884043,0.00011734893896486241,1.5862123078597744e-05,2.8235667749791906e-05,4.111683833602874e-05,5.3385068260491855e-05,7.301122594885228e-05,2.4678560840269445e-05,1.3513522659720915e-05,0.00011974509416994327,6.069300118005145e-06,2.7391896334256684e-05,0.00019605662413415707,0.00015402810466416065,0.0001389982337658328,9.364441921776205e-05,6.140610744139697e-05,0.00013662450699473215,7.181963244698835e-05,0.00013797788289278263,5.77239975040619e-05,8.64657397422296e-05,0.0001171853199661286,9.851819308877897e-05,0.00015169496458382646,0.00016124257770850538,5.9404162729556713e-05,7.375520736199898e-05,7.442596415134967e-05,0.00014711346365790378,0.0001105371485856173,6.678192479211815e-05,0.0001336354841827743,8.895160310051496e-05,0.00012506280115648794,0.00011085337009323986,9.459110986466556e-05,8.068334739004337e-05,0.00010344542135975195,9.371735762566165e-05,9.071534774200688e-05,2.0796867290236587e-06,6.0507412620834996e-05,0.00011645479795041375,0.00011428454770939974,0.0001469211016001943,0.00015175907586811743,0.00014178916944762086,7.840159638879865e-05,2.2199241599661435e-05,0.00015798507509133945,0.0001499933938818249,9.187439505038754e-06,0.00016370789390645238,0.00010488687625287073,0.00011656269134914608,0.00016076132847952864,0.0001823167337149095,5.715979561552068e-05,1.1222563040296637e-05,0.00010835818889556563,8.275522201828847e-05,3.969027738696257e-05,2.194123132544381e-05,4.9991975910667e-05,0.00018727347185953697,6.739070615946272e-05,8.151257439413457e-05,-1.5634936141939897e-06,0.00012737999350518806,8.185235126596388e-05,1.352576051748215e-05,7.101568228240136e-05,0.00014012440051079002,3.100931544589913e-05,5.737742153272744e-05,4.316768092937083e-05,1.5698623024131547e-05,0.00014247275620547138,0.00010901638080791138,0.0001111355897572034,2.4554996376787716e-05,2.5968057433550482e-05,0.000177450127532397,0.00018390997764067998,5.9846956875367505e-05,0.00014762541367982948,2.3634686838872155e-05,1.927010251140619e-05,0.00013133743635334723,0.0002167707266387324,0.00012500126661100968,0.00013093795607391898,9.858112198994867e-05,5.772027237859756e-05,2.1440579839865302e-05,0.00011665228287680944,8.403590443202933e-05,3.85910326642172e-05,3.819660412041931e-05,0.00016268172148990354,0.00011196591747805129,1.0366621589008008e-06,4.146745028085618e-05,0.00012724400264114763,8.610250778427261e-05,9.904707050488025e-06,0.00015032015820979044,0.0001402813767407236,0.0001337855359300305,0.00011829237408556028,2.520072703568234e-06,0.00012035512158823667,0.00013317027558454035,6.971793211103529e-05,9.992543398086565e-05,0.00012753019489962828,0.00011937579283013096,4.547314514453455e-05,8.700583924917906e-05,0.00011473410555315467,0.00014100480508129516,0.00011333312403299027,9.75948930384961e-05,3.1471805607714535e-05,4.136077164697041e-05,7.876459627940405e-05,0.0001495243722536862,6.66896032236996e-05,0.00014475497166520677,8.219830494962005e-05,8.929215683919301e-05,3.982174054057389e-05,3.0567504786248134e-05,5.5274697994492737e-05,4.32083922609963e-05,0.0001452929177506417,7.434222330035916e-05,9.989449089247812e-05,0.0001314592909648134,0.00014097609318034074,0.00015895716237097676,0.0002706296224882532,3.568587958247588e-05,6.301023400691841e-05,0.00015070452311650488,5.4038366366206287e-05,5.632634087234466e-05,8.924339208278094e-06,1.2570427492362332e-05,-2.0377374880384308e-06,0.0001379011368157303,3.136208312869568e-05,0.00012224815220285447,0.00010922157817777259,0.0001553518741872157,0.00013646605662032406,0.00018108492316311862,0.00018388341637065868,9.749091566254895e-05,0.00013077434032202943,0.0001786473258808895,0.0001407590739780521,0.00017744221845321067,0.00016225870634508833,0.0001016575771699575,0.0001505096619891276,9.494583285520755e-05,0.00012362539223751808,8.730148288706483e-05,0.00013134344085376728,8.083815844272412e-05,0.0001237267122377236,0.00013238128096240893,0.00012538362426171772,0.00010467721540062349,0.00010863230764397858,0.00013412369217181278,9.72151463212832e-05,0.00014950303376316544,0.00013828023358048713,9.620634768031529e-05,0.00012816421596460308,0.00010791637817315294,0.00015758646735293316,0.0001233340182561711,0.00010003506314994584,0.0001562516281637195,0.00011390259027093582,0.00011649791065017298,9.563591322187333e-05,0.00011834259584664565,0.00011244455475054622,8.151922998217796e-05,0.0001033573848499875,8.464272603491156e-05,0.00011241553271355583,8.389508474143614e-05,0.0002188956038044029,0.00015410621213162224,0.00012187057488434093,0.00016217193844923113,9.565352751354978e-05,9.28827015882271e-05,0.0001804720271970289,9.226397244196824e-05,0.00010823295872443451,0.00010182016836595311,0.00014759401462240227,0.00013628252917679577,0.00012527240263947388,9.407752103215588e-05,0.00012202547226996718,0.00019650771872949075,0.00011338835375741234,8.246492100619986e-05,0.00013448322934451253,0.00013863092092316422,-4.816183889712373e-06,0.00012424094581690552,7.124964672466184e-05,3.1219167261423354e-05,5.259535750638902e-05,1.973794885734247e-05,0.0001541663515704569,8.333818039703746e-05,0.00013832725007037754,7.94823702720638e-05,0.00013839506698805248,0.00011675721773210523,0.00014825727453615471,0.00018077482556234462,0.00010889806283912339,5.9441735175462495e-05,0.00011295180779290953,0.0001054159915394254,0.00012195850621833327,0.00013629233181169012,7.528347511730183e-05,0.00016771236970191539,0.0001082440678073731,0.0001493474327738158,0.00011253921211108212,0.00010479764457799071,6.990036875851906e-05,0.0001892456204253605,0.00017827610624670704,8.551869804737738e-05,0.0001613570480102911,9.370031374603797e-05,0.00012670744277241071,0.0001140526292782749,0.0001077267715966714,9.808139822106803e-05,0.00010614136782353206,0.00015628525891058266,0.00010682345535949373,0.00011650190317554683,0.0001034898586312602,0.00013220416225433865,0.00010599588580190373,2.0265481708528003e-05,0.00018477663863620918,0.00018363319553195388,0.0002237690993539697,0.00022387273731626397,0.0001377440652557673,0.00010720422023118806,0.00015674840749964529,0.00011594740399055324,0.00016982617459580318,0.00019387638365639173,9.150514773519117e-05,9.665089025106719e-05,0.00013385472845450327,0.00018928662479196815,0.00012406918572445365,0.000151472015002501,8.997469190187247e-05,8.371636876288078e-05,6.810387511506266e-05,0.0001239684938397013,0.00011229744994870804,0.00019505941894540506,6.95991960345708e-05,0.00017044250603916858,2.501360042167112e-05,0.00023254320422851953,8.512345918960316e-05,0.00015922897340661524,0.00017235714055952926,0.00010717282790547211,0.00010629385313248483
sh.600010,4.1445232641453614e-05,0.00011734893896486241,0.00022884789359896014,4.9669927414262975e-05,3.677136358298423e-05,4.422921840197688e-05,5.7287233269357e-05,9.013675086778306e-05,5.213640467634039e-05,2.3084130728476087e-05,6.87231566982316e-05,4.531329239166897e-05,3.354432891965358e-05,9.902446162930003e-05,0.00011997561191715185,0.00011132033715708961,7.04081775348758e-05,6.37873165982837e-05,0.00011347504338165009,9.084649316892573e-05,0.000125637287422935,7.295741451383944e-05,8.423019442748324e-05,0.00010439223462574429,7.529743577574876e-05,0.0002016918210150604,9.173938285897918e-05,6.7089466925677e-05,8.820960263820409e-05,5.870623697883064e-05,0.00012214807284690834,8.155033870465858e-05,9.841983625687372e-05,0.00010674599613919168,0.00012198566950180476,8.668917275185093e-05,5.746554650794893e-05,8.14084667700101e-05,8.427748816161281e-05,0.00010343929070318257,0.00013320113581797742,9.844353062521184e-05,1.2138881857537106e-05,6.006797251696576e-05,9.316718839395024e-05,8.8835525459262e-05,0.0001103436625137754,0.00012043289086771865,0.00013615301238080997,8.990246624288852e-05,7.48573257372644e-05,0.00011919258096745774,8.739558943085041e-05,6.244130854933983e-05,0.00013638095442475908,9.443296006621299e-05,0.00010736953057697547,0.00014647346744459404,0.00011599039249733255,5.079317563570315e-05,2.3833068632446342e-05,7.484381160364288e-05,7.605823497082806e-05,5.092389773775474e-05,4.2368139573256664e-05,5.282844934948497e-05,0.00011046758646984462,5.463054212473273e-05,0.00010785984576864851,1.0546915019259464e-05,9.170839956321925e-05,7.327219562283329e-05,1.4491731476632324e-05,7.41040848600144e-05,0.00011461585146069394,3.513258716801867e-05,5.21661158294027e-05,6.242071847256423e-05,3.777313123040384e-05,0.00012406327127781176,9.347730647923832e-05,9.134809288770867e-05,3.313013812649988e-05,2.8529193434050825e-05,0.00014652467604253994,6.881496073374138e-05,5.2409941048411883e-05,0.00012683239255791137,3.340827981764724e-05,2.9387844555248658e-05,9.190072317085096e-05,0.00010649403775555958,0.00013402699773362029,0.00011058405663441421,0.00010865319617303774,4.931376122719903e-05,3.473311269848209e-05,0.00011692618447034517,6.547862048759356e-05,4.7640036838573294e-05,4.593974606267896e-05,0.00013763443079457905,0.00011068880598345295,3.0198937080375267e-06,4.3172405264411953e-05,0.00010984113377804949,9.974116111035044e-05,1.1313043354144725e-05,0.0001434844094183152,0.00014560819418307747,0.0001155624722857641,0.00011570750220672244,1.0540578150217285e-05,0.00015557133711699292,0.00012742857752659874,6.720547023542664e-05,0.00011944465464494623,0.00010977309172028742,9.828256835702844e-05,4.460763042468417e-05,0.00010473070913962222,0.00011556042669534473,0.00011440966823954201,8.52744044663315e-05,0.00010334591616578391,5.6294216312340544e-05,7.128451817354416e-05,8.377289738491404e-05,0.00011288146539618562,6.172180879994764e-05,0.00014070160516737478,7.522159971771635e-05,5.9370195374287016e-05,4.189355374375841e-05,3.780443303395301e-05,4.987359745923912e-05,5.1549972229134416e-05,0.00013207642979411893,8.331742637803469e-05,8.154568446389082e-05,0.00011922643091974147,0.00011059461859222291,0.0001421675033576003,0.00014921912643402115,5.4877531371495826e-05,8.772863998033182e-05,0.00011454026538941931,5.554572016319679e-05,6.873948436704068e-05,1.845990740277641e-05,2.1245608673206232e-05,7.558130664918176e-06,0.00011804657204156685,5.748519104733674e-05,0.00011987723060203618,9.126870263992666e-05,0.00012114252097003193,0.00014133998673078606,0.00010834128756257403,0.00012002077187212899,9.873862436831945e-05,0.00010339103682416824,0.0001740195963434343,0.0001264131866381928,0.00012729695229302736,0.00012607940372522924,0.00013443220289984322,0.00010015088379439395,5.654042175790963e-05,8.074099961026299e-05,9.885058346015751e-05,8.536683872073424e-05,9.998693859101525e-05,9.052829779256486e-05,0.00014084983357275481,9.341060616303028e-05,0.0001332205917183368,0.0001173308726185025,0.00011622182296571672,9.025887329341098e-05,0.0001310285285921823,0.00014139586789526143,5.8590816940778975e-05,0.00012194310775595731,0.00011077152906919717,0.0001558245213671687,9.705171084589864e-05,9.509869519311514e-05,0.00013265867099885865,0.00012173720496232174,0.00010206286750288577,8.875636295794903e-05,9.99323895547523e-05,0.0001250824215470895,4.915140428003449e-05,9.459847291905203e-05,0.0001240161482576446,9.285314415093435e-05,7.231593399069624e-05,0.0001374757872880268,0.00010467527188792522,0.00013199480162042433,0.00013809938554635535,0.0001366740280431522,6.181614178053183e-05,0.00012372375751073283,0.00010324721677228552,0.00011021772855521829,9.804786851649404e-05,0.00012006459717569131,0.0001057781057783044,0.00012524019055984176,0.00011494883552018074,0.00015457763582193824,0.0001297148828841472,0.00010410870375595587,6.32616348152572e-05,0.0001452502276670172,9.638934518224878e-05,7.759648463136428e-05,0.00011643818045075491,9.109603810953907e-05,2.0418379032466847e-05,8.406543711104441e-05,3.2986380167603505e-05,0.00011715248793013135,7.937107579700956e-05,9.7581139111214e-05,3.068926875871929e-05,0.0001290712916214341,8.247963936732884e-05,0.00013829442805023717,0.0001427941406722694,0.00010153134203826654,6.709764564911284e-05,9.578333772592786e-05,0.00010040812638358642,0.00011867642452274286,0.00010715180184893467,8.185858752935416e-05,0.00010149207847855186,6.9516155770263e-05,8.032444435594212e-05,4.8640436453187246e-05,9.247795520587599e-05,6.251991713244836e-05,0.00016950133058137373,0.0001583374739458811,0.00010270012548771842,0.00014904328805886578,8.596950015527712e-05,0.00011792750884678231,7.941515516765215e-05,0.00013213044074910163,0.00010840306550546559,0.00011591846680217689,0.00015338987558814838,8.226603810891183e-05,0.00010403122555028588,0.00010229345472834977,0.00011390750878588759,9.113452278494549e-05,3.5107458373990546e-05,0.0001465305564013756,0.0001488035169360457,0.00019129367022690443,0.00018495177386015416,0.0001323558403746556,0.00010166836289798155,0.00011452179435447994,0.00012631488634366387,0.00015039101239607363,0.00013878765189812904,0.00010742308158352262,9.157894117169841e-05,0.00012868158188125963,0.00019400005684756,0.00013072355779231965,0.00011063960795142001,6.62265016052589e-05,0.00010468783542267163,7.4245558884327e-05,0.00010341440535961341,7.371207821000729e-05,0.00014918416079232852,5.191490770451818e-05,0.0001368580356638688,4.304051195744389e-05,0.00015789013153983382,5.927773771997548e-05,0.0001333173151664063,0.00015180111999591784,0.00010848880973401178,0.00011445918535159727
