,sh.600025,sh.600026,sh.600028,sh.600039,sh.600085,sh.600111,sh.600160,sh.600188,sh.600415,sh.600674,sh.600795,sh.601058,sh.601088,sh.601127,sh.601169,sh.601225,sh.601288,sh.601328,sh.601600,sh.601699,sh.601857,sh.601898,sh.601899,sh.601985,sh.601988,sh.603260,sz.000301,sz.000408,sz.000807,sz.000963,sz.000983,sz.000999,sz.001965,sz.002028,sz.002466,sz.002594,sz.002920,sz.300274,sz.300308,sz.302132
sh.600795,0.5135626294376112,0.15133431160040575,0.2632313575145596,0.22013060448928456,0.10128670963958335,0.1411611770090035,0.20598003944927484,0.16033095186652196,0.08880990270823244,0.463059685134123,0.9999999999999999,0.09363950676134225,0.24255469181037118,0.13739900571828537,0.23483686437269166,0.2037400081012674,0.17582977611728423,0.2100671430089026,0.26873985116620824,0.17621053961500074,0.23053933543063262,0.23530536065224586,0.11979121344378008,0.49728818654201196,0.15662604468634525,0.10394280675480785,0.07180263203055384,0.11902909508552977,0.21383815138708848,0.1164710456438622,0.22826546739365003,0.09911435693635906,0.26309549202371174,0.1897908190681547,0.09198272620135256,0.0831518856321199,0.01466543655943932,0.04276607527639561,-0.01928607059384274,0.057189472804112004
sh.601058,0.07388034792024635,0.05393019243563424,0.028329966507419046,0.11733163844338822,0.18994279256105223,0.2695855120257042,0.2634671733457133,0.09114537260325786,0.11722552247664737,0.16927728511655907,0.09363950676134225,1.0000000000000007,0.07714362963730217,0.23271719266072657,0.026167643209025055,0.13384667695686928,-0.07328019887053089,0.00048751513439199764,0.17084762265553585,0.10155374360086852,0.021766300314854554,0.08424401999706146,0.18300413735461404,0.12192524980902653,-0.07455538722991191,0.21117855172055672,0.24089513038734692,0.21256849268705125,0.133143638639639,0.24039857780045892,0.08281311498793362,0.08694487991207972,0.014960772728620546,0.24489394293878594,0.2398970228682036,0.3846414225419705,0.3652371848374521,0.23518085118252346,0.1793999544198115,0.17004878973334378
sh.601088,0.26538013043131425,0.29230648345709687,0.5014154936986137,0.13569937960384068,0.04576705325270928,0.15814049375530181,0.18858718270020844,0.607437284949152,0.0932621660048805,0.3323793489758962,0.24255469181037118,0.07714362963730217,0.9999999999999997,0.09396256484610244,0.23177846987560388,0.7407832988503438,0.2227929298805281,0.30372953200266706,0.4540182662336385,0.5916482579626589,0.49549441120895504,0.6952008768412534,0.3762205807040955,0.37574832915676715,0.2530359223291558,0.1105985119624504,0.09239678878376785,0.11231895346819687,0.41235025898025424,0.04324168548329891,0.6245541677116435,0.018697259267237136,0.24565756949635384,0.05849946397596196,0.14296144397743188,0.04820166040104603,-0.03879787333300918,-0.02028476127619352,-0.0419923804811213,0.05835429254877869
sh.601127,0.12437049931456648,0.13567178401342667,0.02878285038994329,0.05958227663320536,0.0827025457179601,0.30011273906210856,0.21801757634286173,0.08894468577728017,0.08115540266902331,0.0989632849308564,0.13739900571828537,0.23271719266072657,0.09396256484610244,0.9999999999999997,0.05727007638583405,0.14614493183420796,-0.022789503676763957,0.013337387460904713,0.23000725078468523,0.1578595720547101,0.06587756614118062,0.10928995181891904,0.16405462583962413,0.11826544897302528,-0.027116702612169547,0.21108483048800147,0.18699516371999642,0.22629306727924406,0.2274311336746916,0.13324869978155188,0.18381188662952208,0.0048027143601848616,0.07682893203819793,0.2148226368592892,0.25026841497786095,0.33511483993111396,0.2766457601489514,0.21479733189670452,0.1083314076161396,0.15094320292291832
sh.601169,0.23117183894947113,0.1764910005292298,0.4211085892569563,0.15508496624268187,0.15564780822116409,0.09597700648247819,0.03996568466056209,0.10047655180875151,0.2325049185086149,0.2202443564306253,0.23483686437269166,0.026167643209025055,0.23177846987560388,0.05727007638583405,1.0000000000000007,0.24971624166183604,0.6635482154812431,0.5850613716773868,0.2911567641066173,0.1978189033538508,0.37375970208866083,0.23450778308884773,0.25581765421701247,0.28193924004625703,0.6177595803266874,0.015006122979542659,-0.0037579656806166497,0.04335511079468113,0.2593506724902073,0.13377075352986437,0.227761521664742,0.09814545031237573,0.3881920859502119,0.031297631631449455,0.03219059983517836,0.02092655918441223,-0.05552858322113205,-0.029487957875291678,0.03707449718274392,0.054774585274799684
sh.601225,0.2145796296543541,0.2784009193209706,0.4415350500575814,0.16267762619807513,0.020228187754923053,0.2121351325699523,0.24156706199776745,0.6183870986110478,0.1146021475531022,0.2564138039108916,0.2037400081012674,0.13384667695686928,0.7407832988503438,0.14614493183420796,0.24971624166183604,1.0,0.19785739163049001,0.2723287968028077,0.46732511577877606,0.6661656707302644,0.44775232025124057,0.6980412493977999,0.41097227203380093,0.314382040349824,0.22889156098358504,0.16111263365514325,0.16690094118531373,0.1525239522331568,0.4453093009220264,0.06068061979505294,0.7110522021113096,0.011230863666053859,0.24983129846756083,0.054096784905679714,0.1646661576823868,0.10199793925325609,0.04705796316838792,0.04973607152190829,0.009588124806603905,0.027285667842808933
sh.601288,0.17629144052730006,0.11215201593351742,0.43052038721569447,0.09078155463456866,0.10808898184508985,-0.012947654976953828,-0.03277121452366378,0.0935401859382804,0.11781495538138016,0.17310350204947414,0.17582977611728423,-0.07328019887053089,0.2227929298805281,-0.022789503676763957,0.6635482154812431,0.19785739163049001,1.0,0.6283803272598508,0.17058705998685267,0.12119238296390174,0.3507933511788266,0.20368991017885077,0.13660803051414405,0.21801830599852337,0.7603071258029727,-0.0803549226027034,-0.042384795883873054,-0.03960828665601799,0.14850236408889467,0.021775844968918167,0.1420832095751965,0.06855811729936907,0.3423214440974836,-0.08761092826297145,-0.0759733391180691,-0.12022736716169723,-0.11761086462135495,-0.12507425974251732,0.018435590056977966,-0.018109175280684953
sh.601328,0.19546425691193642,0.18395568449503605,0.4001717240794885,0.09594926001351164,0.1518830420575679,0.027745122791455558,0.04773014928094404,0.14592984429575323,0.23143040621979125,0.15851140503518057,0.2100671430089026,0.00048751513439199764,0.30372953200266706,0.013337387460904713,0.5850613716773868,0.2723287968028077,0.6283803272598508,1.0000000000000009,0.2592186545260139,0.16874162983561616,0.36663517819658686,0.24937350548190557,0.24311828300160193,0.22688637454248817,0.6293877175277491,-0.05253107166556396,0.0040753573812145226,0.0411310587894341,0.2290906147932472,0.05987699899403837,0.2020390252871417,0.09311870081003039,0.37843054545313015,-0.048803128021651904,-0.008428212725718117,0.007514677928819006,-0.042113356862257235,-0.10254247446637486,0.0009496014496116231,0.0644673756034748
sh.601600,0.2505461141822228,0.2688394214283154,0.4783840136296593,0.16528394964677656,0.14179939094381636,0.4569618968173485,0.368389167429911,0.41250013232568133,0.18340224793620494,0.27000297277190044,0.26873985116620824,0.17084762265553585,0.4540182662336385,0.23000725078468523,0.2911567641066173,0.46732511577877606,0.17058705998685267,0.2592186545260139,1.0000000000000002,0.4784653169855733,0.4574779559849629,0.5351223253524042,0.6327807893508983,0.37764879462843626,0.17399180583839383,0.28089224005218505,0.2835301681297964,0.2689838478041188,0.8177390261133533,0.10517657172887454,0.5503199486261231,0.08501805639855299,0.2710180112926617,0.2191726482287768,0.31623742305614566,0.20246835959283657,0.055691118270463795,0.12106085121510245,0.053595669105373195,0.18646361250712087
sh.601699,0.21544737422239615,0.24176204980289248,0.3631998504374911,0.0999635771866946,-0.010747553778387127,0.21416540276891577,0.2666515683512914,0.5602196944502535,0.1088531219987962,0.21602097339760318,0.17621053961500074,0.10155374360086852,0.5916482579626589,0.1578595720547101,0.1978189033538508,0.6661656707302644,0.12119238296390174,0.16874162983561616,0.4784653169855733,1.0000000000000009,0.38013573967214576,0.6744956797693638,0.4064905414177155,0.30518612411621077,0.1310951536745896,0.13362515264314648,0.13342143259259762,0.1570862778249616,0.46387255755756385,0.029603111022975213,0.7455653233080218,0.008541300260523079,0.14735703052147653,0.0487770677749736,0.1682389994946596,0.09549159264181484,0.010334059226152369,0.039805343964009095,-0.002142227938470638,0.0825298784212021
sh.601857,0.2186753586705152,0.24610552249644635,0.7579133570845931,0.18425614026422835,0.08977427019353583,0.17336456844161147,0.16984330451657073,0.3839898393092015,0.1839239669000721,0.2721670043717182,0.23053933543063262,0.021766300314854554,0.49549441120895504,0.06587756614118062,0.37375970208866083,0.44775232025124057,0.3507933511788266,0.36663517819658686,0.4574779559849629,0.38013573967214576,1.0000000000000007,0.48474739540509937,0.38149535844425425,0.31840835978351134,0.3437622478997374,0.12527758719712692,0.14391010418254366,0.07309772191761739,0.4018411738612074,0.04997192340603018,0.3902786554514141,0.0706927188619071,0.30038296039895546,0.08436699605667404,0.0597119853000703,0.04317299333880712,-0.07218730613830103,-0.010619323553727607,0.05573288604425675,0.05401296142594574
sh.601898,0.23548548717015277,0.29477073723534086,0.4776664039015295,0.14596538526310476,0.042398300521494334,0.19938196109767606,0.2280342324962555,0.5987202288406264,0.11864372784322397,0.2737224332687493,0.23530536065224586,0.08424401999706146,0.6952008768412534,0.10928995181891904,0.23450778308884773,0.6980412493977999,0.20368991017885077,0.24937350548190557,0.5351223253524042,0.6744956797693638,0.48474739540509937,1.0000000000000002,0.39967585001385897,0.33090749217108717,0.23137497127331152,0.09229408426632059,0.15480828514337672,0.10806275959599722,0.4711074363127635,0.02982966588219364,0.6952008279076376,-0.003482987722976633,0.25999646324977566,0.11677320684158891,0.15072558470215935,0.010708411846675038,-0.05275058150832486,0.00404503961134276,-0.011696021344141218,0.054563612094963104
sh.601899,0.10147881682610506,0.2388470285621032,0.41768210284619434,0.1731403798379017,0.13022540878506125,0.4136614933578325,0.3144520565727391,0.30656936714360283,0.16129146746469253,0.1128778078915104,0.11979121344378008,0.18300413735461404,0.3762205807040955,0.16405462583962413,0.25581765421701247,0.41097227203380093,0.13660803051414405,0.24311828300160193,0.6327807893508983,0.4064905414177155,0.38149535844425425,0.39967585001385897,1.0000000000000002,0.24769124813870194,0.13740479411403766,0.24113919063962055,0.2685837734782281,0.26392189786168846,0.5746656467149107,0.18128437401131253,0.4405360793493152,0.08903611622701572,0.20135266145786265,0.13442932236534474,0.3382661528016091,0.29184205834840404,0.11913191212316954,0.14002234188224863,0.12042921364842316,0.1562999455384545
sh.601985,0.4823526335957004,0.19580283866504908,0.3670973807688858,0.23712041851653862,0.17677018343565543,0.19798345767958284,0.2434488808500668,0.2341646492494983,0.16316027113770543,0.5141453117304525,0.49728818654201196,0.12192524980902653,0.37574832915676715,0.11826544897302528,0.28193924004625703,0.314382040349824,0.21801830599852337,0.22688637454248817,0.37764879462843626,0.30518612411621077,0.31840835978351134,0.33090749217108717,0.24769124813870194,1.0000000000000002,0.21454420163083573,0.10582444594031419,0.1505754186030154,0.1537381307333184,0.3036319161946935,0.11465445014203489,0.3204203555298654,0.17207695689141309,0.32609612456095893,0.17540881780532697,0.10752674745443858,0.10102267576673697,0.028202602249575905,0.03865565722521511,0.044089917133511514,0.13013413981490835
sh.601988,0.1565890482362601,0.09959154956555796,0.4001034411970498,0.09480770138073562,0.13392652125586596,-0.0014813483725072119,-0.03344866174197035,0.20477121089145195,0.15756445031304034,0.16385822934298286,0.15662604468634525,-0.07455538722991191,0.2530359223291558,-0.027116702612169547,0.6177595803266874,0.22889156098358504,0.7603071258029727,0.6293877175277491,0.17399180583839383,0.1310951536745896,0.3437622478997374,0.23137497127331152,0.13740479411403766,0.21454420163083573,0.9999999999999993,-0.06567466925455101,-0.04567877301793026,-0.006352299006189534,0.14276078529900396,0.03829017341086861,0.16393417348091394,0.11377517138774257,0.3045161929002039,-0.07970829500781344,-0.03937659774522082,-0.07318656309084019,-0.1022304819263577,-0.1190590289941909,-0.0218961322202004,-0.011112063612636985
sh.603260,0.08960148559356565,0.06443096300887673,0.049988924391540644,0.06112414785516319,0.07510102484329316,0.37389726121313155,0.3252135264151324,0.14549175338590845,-0.018788726739551353,0.10249971230898053,0.10394280675480785,0.21117855172055672,0.1105985119624504,0.21108483048800147,0.015006122979542659,0.16111263365514325,-0.0803549226027034,-0.05253107166556396,0.28089224005218505,0.13362515264314648,0.12527758719712692,0.09229408426632059,0.24113919063962055,0.10582444594031419,-0.06567466925455101,0.9999999999999999,0.38379508114204736,0.2948741599303802,0.2805521549048691,0.11618227367096948,0.20563783396504906,0.06435737328148118,-0.024666958411119905,0.24974291960940112,0.3391454478204911,0.2789478795960402,0.22208646438825735,0.32270557734154887,0.08870642899307242,0.12022487670619536
